RowType,SystemID,SystemType,ParameterNumber,LogTime,Value,AlertCode,Message,Priority,ParameterStatus,Commissioned,Quarantined,Available,Communicating,Running,StandBy,Maintenance
STATUS,MdxN3N4N5VG2024,16403,52,2019-12-05 12:30:43.241,0.00000000000,,IDS_4_STATUS_0,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2000,16403,52,2019-12-05 12:30:43.643,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2001,16403,52,2019-12-05 12:30:44.044,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2002,16403,52,2019-12-05 12:30:44.445,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2003,16403,52,2019-12-05 12:30:44.846,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2004,16403,52,2019-12-05 12:30:45.247,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2005,16403,52,2019-12-05 12:30:45.648,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2006,16403,52,2019-12-05 12:30:46.049,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2007,16403,52,2019-12-05 12:30:46.450,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2008,16403,52,2019-12-05 12:30:46.851,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2009,16403,52,2019-12-05 12:30:47.252,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2010,16403,52,2019-12-05 12:30:47.653,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2011,16403,52,2019-12-05 12:30:48.054,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2012,16403,52,2019-12-05 12:30:48.456,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2013,16403,52,2019-12-05 12:30:48.857,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2014,16403,52,2019-12-05 12:30:49.285,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2015,16403,52,2019-12-05 12:30:49.693,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2016,16403,52,2019-12-05 12:30:50.097,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2017,16403,52,2019-12-05 12:30:50.513,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2018,16403,52,2019-12-05 12:30:50.916,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2019,16403,52,2019-12-05 12:30:51.330,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2020,16403,52,2019-12-05 12:30:51.734,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2021,16403,52,2019-12-05 12:30:52.138,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2022,16403,52,2019-12-05 12:30:52.543,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2023,16403,52,2019-12-05 12:30:52.970,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2024,16403,52,2019-12-05 12:30:53.374,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,52,2019-12-05 12:30:53.777,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,52,2019-12-05 12:30:54.183,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,52,2019-12-05 12:30:54.586,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,52,2019-12-05 12:30:55.001,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,52,2019-12-05 12:30:55.690,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2005,16403,52,2019-12-05 12:30:56.098,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2006,16403,52,2019-12-05 12:30:56.501,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2007,16403,52,2019-12-05 12:30:56.909,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2008,16403,52,2019-12-05 12:30:57.313,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2009,16403,52,2019-12-05 12:30:57.729,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2010,16403,52,2019-12-05 12:30:58.140,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2011,16403,52,2019-12-05 12:30:58.548,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2012,16403,52,2019-12-05 12:30:58.952,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2013,16403,52,2019-12-05 12:30:59.361,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2014,16403,52,2019-12-05 12:30:59.764,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2015,16403,52,2019-12-05 12:31:00.167,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2016,16403,52,2019-12-05 12:31:00.571,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2017,16403,52,2019-12-05 12:31:00.974,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2018,16403,52,2019-12-05 12:31:01.516,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2019,16403,52,2019-12-05 12:31:02.019,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2020,16403,52,2019-12-05 12:31:02.434,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2021,16403,52,2019-12-05 12:31:02.837,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2022,16403,52,2019-12-05 12:31:03.242,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2023,16403,52,2019-12-05 12:31:03.731,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2024,16403,52,2019-12-05 12:31:04.242,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,53,2019-12-05 12:31:04.654,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,53,2019-12-05 12:31:05.062,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,53,2019-12-05 12:31:05.467,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,53,2019-12-05 12:31:05.883,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,53,2019-12-05 12:31:06.287,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2005,16403,53,2019-12-05 12:31:06.693,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2006,16403,53,2019-12-05 12:31:07.098,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2007,16403,53,2019-12-05 12:31:07.502,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2008,16403,53,2019-12-05 12:31:07.905,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2009,16403,53,2019-12-05 12:31:08.313,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2010,16403,53,2019-12-05 12:31:08.732,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2011,16403,53,2019-12-05 12:31:09.135,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2012,16403,53,2019-12-05 12:31:09.550,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2013,16403,53,2019-12-05 12:31:09.965,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2014,16403,53,2019-12-05 12:31:10.374,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2015,16403,53,2019-12-05 12:31:10.901,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2016,16403,53,2019-12-05 12:31:11.316,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2017,16403,53,2019-12-05 12:31:11.719,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2018,16403,53,2019-12-05 12:31:12.123,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2019,16403,53,2019-12-05 12:31:12.534,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2020,16403,53,2019-12-05 12:31:13.034,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2021,16403,53,2019-12-05 12:31:13.458,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2022,16403,53,2019-12-05 12:31:13.864,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2023,16403,53,2019-12-05 12:31:14.272,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2024,16403,53,2019-12-05 12:31:14.677,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,54,2019-12-05 12:31:15.082,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,54,2019-12-05 12:31:15.490,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,54,2019-12-05 12:31:15.895,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,54,2019-12-05 12:31:16.298,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,54,2019-12-05 12:31:16.701,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2005,16403,54,2019-12-05 12:31:17.116,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2006,16403,54,2019-12-05 12:31:17.519,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2007,16403,54,2019-12-05 12:31:17.925,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2008,16403,54,2019-12-05 12:31:18.336,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2009,16403,54,2019-12-05 12:31:18.745,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2010,16403,54,2019-12-05 12:31:19.148,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2011,16403,54,2019-12-05 12:31:19.551,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2012,16403,54,2019-12-05 12:31:19.964,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2013,16403,54,2019-12-05 12:31:20.378,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2014,16403,54,2019-12-05 12:31:20.785,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2015,16403,54,2019-12-05 12:31:21.190,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2016,16403,54,2019-12-05 12:31:21.613,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2017,16403,54,2019-12-05 12:31:22.057,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2018,16403,54,2019-12-05 12:31:22.477,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2019,16403,54,2019-12-05 12:31:22.885,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2020,16403,54,2019-12-05 12:31:23.289,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2021,16403,54,2019-12-05 12:31:23.696,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2022,16403,54,2019-12-05 12:31:24.111,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2023,16403,54,2019-12-05 12:31:24.551,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2024,16403,54,2019-12-05 12:31:24.977,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,52,2019-12-05 12:31:25.385,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,52,2019-12-05 12:31:25.948,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,52,2019-12-05 12:31:26.488,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,52,2019-12-05 12:31:26.891,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,52,2019-12-05 12:31:27.299,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2005,16403,52,2019-12-05 12:31:27.702,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2006,16403,52,2019-12-05 12:31:28.111,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2007,16403,52,2019-12-05 12:31:28.521,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2008,16403,52,2019-12-05 12:31:28.929,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2009,16403,52,2019-12-05 12:31:29.333,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2010,16403,52,2019-12-05 12:31:29.750,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2011,16403,52,2019-12-05 12:31:30.153,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2012,16403,52,2019-12-05 12:31:30.556,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2013,16403,52,2019-12-05 12:31:30.960,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2014,16403,52,2019-12-05 12:31:31.364,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2015,16403,52,2019-12-05 12:31:31.768,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2016,16403,52,2019-12-05 12:31:32.185,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2017,16403,52,2019-12-05 12:31:32.588,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2018,16403,52,2019-12-05 12:31:32.991,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2019,16403,52,2019-12-05 12:31:33.399,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2020,16403,52,2019-12-05 12:31:33.803,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2021,16403,52,2019-12-05 12:31:34.222,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2022,16403,52,2019-12-05 12:31:34.767,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2023,16403,52,2019-12-05 12:31:35.268,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2024,16403,52,2019-12-05 12:31:35.671,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,53,2019-12-05 12:31:36.171,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,53,2019-12-05 12:31:36.584,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,53,2019-12-05 12:31:37.035,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,53,2019-12-05 12:31:37.440,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,53,2019-12-05 12:31:37.844,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2005,16403,53,2019-12-05 12:31:38.247,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2006,16403,53,2019-12-05 12:31:38.652,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2007,16403,53,2019-12-05 12:31:39.058,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2008,16403,53,2019-12-05 12:31:39.461,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2009,16403,53,2019-12-05 12:31:39.867,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2010,16403,53,2019-12-05 12:31:40.274,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2011,16403,53,2019-12-05 12:31:40.677,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2012,16403,53,2019-12-05 12:31:41.091,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2013,16403,53,2019-12-05 12:31:41.494,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2014,16403,53,2019-12-05 12:31:41.897,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2015,16403,53,2019-12-05 12:31:42.301,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2016,16403,53,2019-12-05 12:31:42.705,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2017,16403,53,2019-12-05 12:31:43.108,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2018,16403,53,2019-12-05 12:31:43.615,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2019,16403,53,2019-12-05 12:31:44.132,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2020,16403,53,2019-12-05 12:31:44.536,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2021,16403,53,2019-12-05 12:31:44.971,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2022,16403,53,2019-12-05 12:31:45.374,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2023,16403,53,2019-12-05 12:31:45.796,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2024,16403,53,2019-12-05 12:31:46.204,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,54,2019-12-05 12:31:46.613,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,54,2019-12-05 12:31:47.024,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,54,2019-12-05 12:31:47.427,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,54,2019-12-05 12:31:47.834,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,54,2019-12-05 12:31:48.255,-750.00000000000,,,0,0,True,False,True,True,True,False,False
