RowType,SystemID,SystemType,ParameterNumber,LogTime,Value,AlertCode,Message,Priority,ParameterStatus,Commissioned,Quarantined,Available,Communicating,Running,StandBy,Maintenance
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:15:40.788,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:15:44.787,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:15:44.789,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:15:48.788,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:15:48.790,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:15:52.788,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:15:52.790,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:15:56.789,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:15:56.791,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:00.789,215.11640000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:00.791,215.11640000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:04.790,237.17970000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:04.792,237.17970000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:08.791,259.24290000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:08.793,259.24290000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:12.791,281.30610000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:12.793,281.30610000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:16.791,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:16.793,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:20.793,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:20.795,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:24.794,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:24.796,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:28.794,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:28.796,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:32.794,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:32.797,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:36.795,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:36.797,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:40.795,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:40.797,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:44.796,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:44.798,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:48.796,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:48.798,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:52.797,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:52.799,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:16:56.798,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:16:56.800,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:00.798,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:00.800,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:04.799,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:04.801,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:08.800,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:08.802,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:12.800,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:12.802,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:16.801,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:16.803,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:20.801,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:20.803,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:24.802,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:24.852,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:28.803,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:28.805,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:32.803,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:32.805,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:36.804,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:36.806,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:40.805,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:40.808,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:44.806,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:44.808,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:48.808,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:48.810,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:52.809,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:52.811,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:17:56.809,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:17:56.811,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:00.810,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:00.812,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:04.810,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:04.813,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:08.811,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:08.813,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:12.813,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:12.815,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:16.814,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:16.816,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:20.814,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:20.816,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:24.815,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:24.817,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:28.815,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:28.817,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:32.816,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:32.818,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:36.816,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:36.818,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:40.816,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:40.818,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:44.817,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:44.819,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:48.818,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:48.820,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:52.819,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:52.821,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:18:56.821,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:18:56.823,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:00.821,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:00.823,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:04.822,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:04.824,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:08.822,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:08.824,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:12.825,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:12.828,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:16.823,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:16.826,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:20.824,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:20.827,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:24.825,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:24.828,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:28.827,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:28.830,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:32.828,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:32.830,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:36.828,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:36.830,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:40.829,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:40.831,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:44.830,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:44.832,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:48.830,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:48.832,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:52.830,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:52.832,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:19:56.831,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:19:56.833,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:00.832,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:00.834,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:04.832,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:04.834,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:08.833,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:08.835,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:12.834,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:12.837,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:16.836,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:16.838,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:20.836,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:20.838,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:24.837,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:24.840,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:28.838,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:28.840,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:32.838,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:32.843,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:36.840,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:36.842,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:40.841,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:40.843,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:44.842,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:44.844,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:48.843,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:48.845,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:52.846,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:52.849,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:20:56.847,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:20:56.849,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:00.848,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:00.850,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:04.851,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:04.854,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:08.851,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:08.853,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:12.851,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:12.854,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:16.852,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:16.854,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:20.852,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:20.854,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:24.853,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:24.855,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:28.853,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:28.855,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:32.861,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:32.863,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:36.861,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:36.863,1723.68930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:40.861,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:40.863,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:44.861,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:44.863,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:48.862,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:48.864,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:52.864,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:52.866,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:21:56.865,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:21:56.867,303.36930000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:22:00.866,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:22:00.869,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:22:04.866,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:22:04.952,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:22:08.868,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:22:08.871,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:22:12.868,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG2,16403,51,2019-12-12 05:22:12.870,-206.84270000000,,,0,0,False,False,False,False,False,False,False
LOGGING,FvxN2updateVG1,16403,51,2019-12-12 05:22:16.869,-206.84270000000,,,0,0,False,False,False,False,False,False,False
