RowType,SystemID,SystemType,ParameterNumber,LogTime,Value,AlertCode,Message,Priority,ParameterStatus,Commissioned,Quarantined,Available,Communicating,Running,StandBy,Maintenance
STATUS,MdxN3N4N5VG2005,16403,52,2019-12-04 16:37:03.879,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2006,16403,52,2019-12-04 16:37:04.281,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2007,16403,52,2019-12-04 16:37:04.682,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2008,16403,52,2019-12-04 16:37:05.083,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2009,16403,52,2019-12-04 16:37:05.485,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2010,16403,52,2019-12-04 16:37:05.887,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2011,16403,52,2019-12-04 16:37:06.289,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2012,16403,52,2019-12-04 16:37:06.690,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2013,16403,52,2019-12-04 16:37:07.092,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2014,16403,52,2019-12-04 16:37:07.493,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2015,16403,52,2019-12-04 16:37:07.894,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2016,16403,52,2019-12-04 16:37:08.320,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2017,16403,52,2019-12-04 16:37:08.724,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2018,16403,52,2019-12-04 16:37:09.152,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2019,16403,52,2019-12-04 16:37:09.555,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2020,16403,52,2019-12-04 16:37:09.962,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2021,16403,52,2019-12-04 16:37:10.382,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2022,16403,52,2019-12-04 16:37:10.786,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2023,16403,52,2019-12-04 16:37:11.198,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
STATUS,MdxN3N4N5VG2024,16403,52,2019-12-04 16:37:11.602,0.00000000000,,IDS_4_STATUS_1,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,52,2019-12-04 16:37:12.006,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,52,2019-12-04 16:37:12.409,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,52,2019-12-04 16:37:12.815,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,52,2019-12-04 16:37:13.222,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,52,2019-12-04 16:37:13.626,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2005,16403,52,2019-12-04 16:37:14.032,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2006,16403,52,2019-12-04 16:37:14.450,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2007,16403,52,2019-12-04 16:37:14.854,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2008,16403,52,2019-12-04 16:37:15.344,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2009,16403,52,2019-12-04 16:37:15.748,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2010,16403,52,2019-12-04 16:37:16.151,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2011,16403,52,2019-12-04 16:37:16.557,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2012,16403,52,2019-12-04 16:37:16.963,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2013,16403,52,2019-12-04 16:37:17.371,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2014,16403,52,2019-12-04 16:37:17.779,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2015,16403,52,2019-12-04 16:37:18.199,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2016,16403,52,2019-12-04 16:37:18.603,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2017,16403,52,2019-12-04 16:37:19.011,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2018,16403,52,2019-12-04 16:37:19.414,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2019,16403,52,2019-12-04 16:37:19.817,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2020,16403,52,2019-12-04 16:37:20.221,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2021,16403,52,2019-12-04 16:37:20.816,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2022,16403,52,2019-12-04 16:37:21.365,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2023,16403,52,2019-12-04 16:37:21.863,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2024,16403,52,2019-12-04 16:37:22.390,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,53,2019-12-04 16:37:22.793,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,53,2019-12-04 16:37:23.347,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,53,2019-12-04 16:37:23.892,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,53,2019-12-04 16:37:24.302,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,53,2019-12-04 16:37:24.706,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2005,16403,53,2019-12-04 16:37:25.119,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2006,16403,53,2019-12-04 16:37:25.625,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2007,16403,53,2019-12-04 16:37:26.028,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2008,16403,53,2019-12-04 16:37:26.490,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2009,16403,53,2019-12-04 16:37:26.893,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2010,16403,53,2019-12-04 16:37:27.299,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2011,16403,53,2019-12-04 16:37:27.703,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2012,16403,53,2019-12-04 16:37:28.106,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2013,16403,53,2019-12-04 16:37:28.509,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2014,16403,53,2019-12-04 16:37:28.926,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2015,16403,53,2019-12-04 16:37:29.428,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2016,16403,53,2019-12-04 16:37:29.838,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2017,16403,53,2019-12-04 16:37:30.248,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2018,16403,53,2019-12-04 16:37:30.718,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2019,16403,53,2019-12-04 16:37:31.121,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2020,16403,53,2019-12-04 16:37:31.526,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2021,16403,53,2019-12-04 16:37:31.934,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2022,16403,53,2019-12-04 16:37:32.343,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2023,16403,53,2019-12-04 16:37:32.747,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2024,16403,53,2019-12-04 16:37:33.150,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,54,2019-12-04 16:37:33.553,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,54,2019-12-04 16:37:33.965,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,54,2019-12-04 16:37:34.369,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,54,2019-12-04 16:37:34.775,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,54,2019-12-04 16:37:35.180,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2005,16403,54,2019-12-04 16:37:35.589,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2006,16403,54,2019-12-04 16:37:36.000,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2007,16403,54,2019-12-04 16:37:36.403,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2008,16403,54,2019-12-04 16:37:36.831,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2009,16403,54,2019-12-04 16:37:37.235,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2010,16403,54,2019-12-04 16:37:37.643,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2011,16403,54,2019-12-04 16:37:38.046,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2012,16403,54,2019-12-04 16:37:38.451,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2013,16403,54,2019-12-04 16:37:38.870,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2014,16403,54,2019-12-04 16:37:39.273,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2015,16403,54,2019-12-04 16:37:39.681,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2016,16403,54,2019-12-04 16:37:40.103,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2017,16403,54,2019-12-04 16:37:40.522,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2018,16403,54,2019-12-04 16:37:41.002,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2019,16403,54,2019-12-04 16:37:41.457,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2020,16403,54,2019-12-04 16:37:41.882,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2021,16403,54,2019-12-04 16:37:42.306,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2022,16403,54,2019-12-04 16:37:42.749,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2023,16403,54,2019-12-04 16:37:43.152,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2024,16403,54,2019-12-04 16:37:43.579,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,52,2019-12-04 16:37:44.044,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,52,2019-12-04 16:37:44.469,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,52,2019-12-04 16:37:44.877,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,52,2019-12-04 16:37:45.328,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,52,2019-12-04 16:37:45.778,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2005,16403,52,2019-12-04 16:37:46.298,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2006,16403,52,2019-12-04 16:37:46.739,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2007,16403,52,2019-12-04 16:37:47.142,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2008,16403,52,2019-12-04 16:37:47.550,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2009,16403,52,2019-12-04 16:37:47.955,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2010,16403,52,2019-12-04 16:37:48.358,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2011,16403,52,2019-12-04 16:37:48.763,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2012,16403,52,2019-12-04 16:37:49.174,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2013,16403,52,2019-12-04 16:37:49.579,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2014,16403,52,2019-12-04 16:37:49.982,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2015,16403,52,2019-12-04 16:37:50.386,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2016,16403,52,2019-12-04 16:37:50.790,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2017,16403,52,2019-12-04 16:37:51.193,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2018,16403,52,2019-12-04 16:37:51.596,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2019,16403,52,2019-12-04 16:37:52.010,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2020,16403,52,2019-12-04 16:37:52.413,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2021,16403,52,2019-12-04 16:37:52.827,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2022,16403,52,2019-12-04 16:37:53.235,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2023,16403,52,2019-12-04 16:37:53.638,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2024,16403,52,2019-12-04 16:37:54.043,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,53,2019-12-04 16:37:54.638,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,53,2019-12-04 16:37:55.165,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,53,2019-12-04 16:37:55.590,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,53,2019-12-04 16:37:56.007,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,53,2019-12-04 16:37:56.545,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2005,16403,53,2019-12-04 16:37:56.951,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2006,16403,53,2019-12-04 16:37:57.356,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2007,16403,53,2019-12-04 16:37:57.759,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2008,16403,53,2019-12-04 16:37:58.162,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2009,16403,53,2019-12-04 16:37:58.566,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2010,16403,53,2019-12-04 16:37:58.969,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2011,16403,53,2019-12-04 16:37:59.372,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2012,16403,53,2019-12-04 16:37:59.785,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2013,16403,53,2019-12-04 16:38:00.194,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2014,16403,53,2019-12-04 16:38:00.597,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2015,16403,53,2019-12-04 16:38:01.001,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2016,16403,53,2019-12-04 16:38:01.404,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2017,16403,53,2019-12-04 16:38:01.807,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2018,16403,53,2019-12-04 16:38:02.212,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2019,16403,53,2019-12-04 16:38:02.621,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2020,16403,53,2019-12-04 16:38:03.025,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2021,16403,53,2019-12-04 16:38:03.428,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2022,16403,53,2019-12-04 16:38:03.930,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2023,16403,53,2019-12-04 16:38:04.451,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2024,16403,53,2019-12-04 16:38:04.897,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2000,16403,54,2019-12-04 16:38:05.326,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2001,16403,54,2019-12-04 16:38:05.745,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2002,16403,54,2019-12-04 16:38:06.157,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2003,16403,54,2019-12-04 16:38:06.561,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2004,16403,54,2019-12-04 16:38:06.965,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2005,16403,54,2019-12-04 16:38:07.373,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2006,16403,54,2019-12-04 16:38:07.801,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2007,16403,54,2019-12-04 16:38:08.205,-750.00000000000,,,0,0,True,False,True,True,True,False,False
LOGGING,MdxN3N4N5VG2008,16403,54,2019-12-04 16:38:08.616,-750.00000000000,,,0,0,True,False,True,True,True,False,False
